CODIGO,nombre,FECHA_INST,altitud,latitud,longitud,FECHA_SUSP,ENTIDAD,CategId,WMORadkm,CATEGORIA,DEMValue,COD_AH,COD_ZH,COD_SZH,NOM_AH,NOM_ZH,NOM_SZH,Akm2_SZH
24030820,AZULEJOS LOS [24030820],1976-06-15 00:00:00,2780.0,5.66372222,-73.21011111,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PG,12.5,Pluviográfica,2780.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24030830,CHAPETON EL [24030830],1980-08-15 00:00:00,1100.0,6.45,-72.61666667,2002-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,1100.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24030850,ASERRIO EL [24030850],1980-08-15 00:00:00,2500.0,6.23258333,-72.78119444,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,2500.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24030860,CAPILLA LA [24030860],1980-08-15 00:00:00,2800.0,6.10072222,-72.86666667,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,2800.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24030870,PINOS LOS [24030870],1978-05-15 00:00:00,2535.0,5.81666667,-73.06666666999999,1981-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PG,12.5,Pluviográfica,2535.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24030880,AMARILLA LA [24030880],1978-07-15 00:00:00,2535.0,5.8,-73.06666666999999,1981-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PG,12.5,Pluviográfica,2535.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24030890,INST AGRICOLA  [24030890],1960-08-15 00:00:00,1800.0,6.46666667,-72.46666667,NaT,FEDERACION NACIONAL DE CAFETEROS,PM,12.5,Pluviométrica,1800.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24030900,COL ORTIZ  [24030900],1946-11-15 00:00:00,2690.0,5.55,-73.33333332999999,1955-11-15 00:00:00,ESTACIONES PARTICULARES,PM,12.5,Pluviométrica,2690.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24030910,SEMINARIO  [24030910],1923-01-15 00:00:00,2690.0,5.55,-73.33333332999999,1944-06-15 00:00:00,ESTACIONES PARTICULARES,PM,12.5,Pluviométrica,2690.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24030920,TUNJA  [24030920],1962-04-15 00:00:00,2700.0,5.55,-73.4,1968-12-15 00:00:00,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS),PM,12.5,Pluviométrica,2700.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24030940,SENA [24030940],1981-04-15 00:00:00,2500.0,5.75605556,-72.90788889,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PG,12.5,Pluviográfica,2500.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24030950,MALAGA 2 AUT [24030950],1973-12-15 00:00:00,2237.0,6.706388889999999,-72.72972222,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PG,12.5,Pluviográfica,2237.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24030990,JORDAN  [24030990],1956-01-15 00:00:00,2300.0,6.73333333,-73.08333332999999,1971-01-15 00:00:00,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS),PG,12.5,Pluviográfica,2300.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24031010,COCUY EL [24031010],1934-01-15 00:00:00,2749.0,6.40822222,-72.44544444,1942-05-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,2749.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24031020,TOCA  [24031020],1938-06-15 00:00:00,2800.0,5.56666667,-73.16666667,1942-11-15 00:00:00,MINISTERIO DE AGRICULTURA,PM,12.5,Pluviométrica,2800.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24031030,IZA [24031030],1928-06-15 00:00:00,2470.0,5.6155,-72.97627778,1928-09-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,2470.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24031040,CRECIENTE LA [24031040],1981-07-15 00:00:00,2500.0,5.81666667,-72.98333333,2002-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,2500.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
2403500041,DUITAMA - AUT  [2403500041],2017-10-16 00:00:00,2492.0,5.78755,-73.05155,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2492.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
2403500049,MALAGA 2 - AUT   [2403500049],2017-10-10 00:00:00,2193.0,6.70463056,-72.73663610999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2193.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
2403500081,SOTAQUIRÁ - AUT [2403500081],2017-10-25 00:00:00,2549.0,5.74966111,-73.23492222,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2549.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
2403500082,SIACHOQUE - AUT [2403500082],2017-10-10 00:00:00,2788.0,5.52478,-73.23376999999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2788.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
2403500083,PESCA - AUT [2403500083],2017-10-13 00:00:00,2764.0,5.524,-73.07655,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2764.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
2403500084,MONGUA - AUT [2403500084],2017-12-15 00:00:00,2932.0,5.75802,-72.79485,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2932.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
2403500085,SUSA - AUT [2403500085],2017-10-27 00:00:00,2467.0,6.23262,-72.69197,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2467.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
2403500205,PISBA (LAGUNA DE SOCHA),2021-12-01 00:00:00,3560.0,5.88811389,-72.676525,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,ME,12.5,Meteorológica Especial,3560.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035010,CUSAGUI [24035010],1986-05-15 00:00:00,2950.0,6.24811111,-72.54888889,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2950.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035020,BETEITIVA [24035020],1981-12-15 00:00:00,2575.0,5.907277779999999,-72.81061111,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2575.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035030,SOGAMOSO  [24035030],1926-05-15 00:00:00,2570.0,5.71666667,-72.93333333,1951-04-15 00:00:00,MINISTERIO DE AGRICULTURA,CO,25,Climática Ordinaria,2570.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035040,LA COPA [24035040],1991-12-15 00:00:00,2700.0,5.57919444,-73.20877777999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2700.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035050,MOLINO EL  [24035050],1931-05-15 00:00:00,2700.0,5.51666667,-73.23333333,1935-01-15 00:00:00,MINISTERIO DE AGRICULTURA,CO,25,Climática Ordinaria,2700.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035060,COL PRESENTACION  [24035060],1931-06-15 00:00:00,2530.0,5.83333333,-73.05,1937-08-15 00:00:00,MINISTERIO DE LA ECONOMIA,CO,25,Climática Ordinaria,2530.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035070,GUICAN [24035070],1991-08-15 00:00:00,2963.0,6.46347222,-72.40919444,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2963.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035090,HIMAT R 4 [24035090],1994-07-15 00:00:00,2500.0,5.78333333,-73.05,1996-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2500.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035100,DUITAMA VIVERO  [24035100],1941-11-15 00:00:00,2600.0,5.83333333,-73.05,1947-03-15 00:00:00,MINISTERIO DE LA ECONOMIA,CO,25,Climática Ordinaria,2600.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035110,NOBSA  [24035110],1945-09-15 00:00:00,2530.0,5.78333333,-72.88333333,1956-12-15 00:00:00,ESTACIONES PARTICULARES,CO,25,Climática Ordinaria,2530.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035120,SURBATA BONZA [24035120],1944-03-15 00:00:00,2485.0,5.80244444,-73.07447222,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,AM,75,Agrometeorológica,2485.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035130,U P T C [24035130],1962-02-15 00:00:00,2690.0,5.5430775,-73.36081306,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2690.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035140,VENECIA HACIENDA [24035140],1968-03-15 00:00:00,2500.0,5.68333333,-72.96666667,2002-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,ME,12.5,Meteorológica Especial,2500.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035150,BELENCITO [24035150],1967-02-15 00:00:00,2530.0,5.78158333,-72.89430556,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2530.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035160,ESPERANZA LA  [24035160],1997-11-15 00:00:00,3225.0,6.1,-72.88333333,NaT,ESTACIONES PARTICULARES,CO,25,Climática Ordinaria,3225.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035180,SAN RAFAEL [24035180],2003-08-15 00:00:00,2548.0,5.78333333,-72.98333333,2018-06-19 10:53:39,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2548.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035190,SAN JOSE  [24035190],1997-11-15 00:00:00,3250.0,5.46666667,-73.2,NaT,ESTACIONES PARTICULARES,CO,25,Climática Ordinaria,3250.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035200,SENA [24035200],1967-10-15 00:00:00,2500.0,5.76666667,-72.91666667,1981-03-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,ME,12.5,Meteorológica Especial,2500.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035210,SAN LORENZO [24035210],1967-10-15 00:00:00,2532.0,5.78333333,-73.08333332999999,1977-09-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,ME,12.5,Meteorológica Especial,2532.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035220,MALAGA  [24035220],1932-01-15 00:00:00,2400.0,6.7,-72.73333333,1939-11-15 00:00:00,MINISTERIO DE LA ECONOMIA,CO,25,Climática Ordinaria,2400.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035230,JESUITAS  [24035230],1962-07-15 00:00:00,2520.0,5.88333333,-72.98333333,1964-11-15 00:00:00,ESTACIONES PARTICULARES,CO,25,Climática Ordinaria,2520.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035240,SIERRA NEVAD COCUY [24035240],1974-05-15 00:00:00,3716.0,6.41008333,-72.37519444,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,3716.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035250,CHITA  - AUT [24035250],1970-12-15 00:00:00,2961.0,6.18778,-72.46556000000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2961.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035260,CAPITANEJO [24035260],1974-06-15 00:00:00,1160.0,6.52072222,-72.69661111,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,1160.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035270,TINAGA GRANJA [24035270],1973-12-15 00:00:00,2698.0,6.84083333,-72.7075,2009-08-18 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2698.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035280,CHAPA LA [24035280],1974-06-15 00:00:00,2680.0,5.96666667,-72.73333333,1994-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2680.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035290,CHUSCAL EL  [24035290],1997-11-15 00:00:00,3500.0,5.71666667,-72.8,NaT,ESTACIONES PARTICULARES,CO,25,Climática Ordinaria,3500.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035300,SAN CRISTOBAL [24035300],1971-07-15 00:00:00,2700.0,5.59691667,-73.18772222000001,2014-08-28 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,ME,12.5,Meteorológica Especial,2700.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035310,CHISCAS [24035310],1974-06-15 00:00:00,2350.0,6.54952778,-72.50472222,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2350.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035320,SATIVANORTE [24035320],1974-06-15 00:00:00,2594.0,6.116861109999999,-72.70483333,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2594.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035330,BOAVITA [24035330],1978-08-15 00:00:00,2150.0,6.32897222,-72.58227778,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,AM,75,Agrometeorológica,2150.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035340,AEROPUERTO A LLERAS C AUT [24035340],1974-01-15 00:00:00,2500.0,5.67694444,-72.96791667,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,2500.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035350,ANDALUCIA [24035350],1996-09-15 00:00:00,3265.0,5.901138889999999,-73.05833333,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,3265.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035370,EL ESPINO - AUT [24035370],2005-11-19 00:00:00,3510.0,6.50675,-72.45275,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,3510.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035380,NEVADO DEL COCUY - AUT [24035380],2005-11-19 00:00:00,4676.0,6.50911,-72.31416999999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,4676.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035390,PARAMO ALMORZADERO  - AUT [24035390],2004-10-25 00:00:00,3733.0,6.94539,-72.69632999999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,3733.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035400,VOLCAN EL [24035400],2006-09-08 00:00:00,2841.0,6.84527778,-72.67777778,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2841.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035410,SOGAMOSO - AUT [24035410],2007-12-06 00:00:00,2495.0,5.72647,-72.92066999999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,ME,12.5,Meteorológica Especial,2495.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035420,CERINZA [240354200],2009-05-18 00:00:00,2643.0,5.96225,-72.9385,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,2643.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035430,TUNGUAVITA - AUT [24035430],2004-12-15 00:00:00,2521.0,5.74583,-73.11636,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,AM,75,Agrometeorológica,2521.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035440,RITACUBA BLANCO EMMA 2 - AUT [24035440],2017-07-09 00:00:00,5027.0,6.49358333,-72.31161111,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,ME,12.5,Meteorológica Especial,5027.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035501,ARATOCA  - AUT  [24035501],2013-05-08 19:00:00,1718.0,6.70155,-73.06749167000001,2019-08-21 07:01:27,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,CP,75,Climática Principal,1718.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035502,CAPITANEJO 1  COLTABACO  - AUT  [24035502],NaT,1125.0,6.51783333,-72.69319444,NaT,ISAGEN  S.A. E.S.P,CP,75,Climática Principal,1125.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035503,CORRALES ACUEDUCTO  - AUT  [24035503],NaT,2545.0,5.81841667,-72.84411111,NaT,ISAGEN  S.A. E.S.P,CP,75,Climática Principal,2545.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035504,COVARACHIA-24035504  - AUT  [24035504],NaT,2343.0,6.50061111,-72.73930556,NaT,ISAGEN  S.A. E.S.P,PM,12.5,Pluviométrica,2343.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035505,JERICÓ-24035505  - AUT  [24035505],NaT,2879.0,6.14044444,-72.59033332999999,NaT,ISAGEN  S.A. E.S.P,PM,12.5,Pluviométrica,2879.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035506,LA REFORMA-24035506  - AUT  [24035506],NaT,2552.0,5.74872222,-73.18980556000001,NaT,ISAGEN  S.A. E.S.P,PM,12.5,Pluviométrica,2552.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035507,SOCHA  - AUT  [24035507],NaT,2505.0,5.98244444,-72.71044444,NaT,ISAGEN  S.A. E.S.P,PM,12.5,Pluviométrica,2505.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035508,SAN ANTONIO-24035508  - AUT  [24035508],NaT,2609.0,5.69836111,-73.23536111,NaT,ISAGEN  S.A. E.S.P,PM,12.5,Pluviométrica,2609.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035509,SUSA-24035509  - AUT  [24035509],NaT,2934.0,6.18861111,-72.83497222000001,NaT,ISAGEN  S.A. E.S.P,PM,12.5,Pluviométrica,2934.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24035510,TASCO-24035510  - AUT  [24035510],NaT,2534.0,5.90927778,-72.78380556,NaT,ISAGEN  S.A. E.S.P,PM,12.5,Pluviométrica,2534.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24037001,"LA PLAYA, CARDENILLO [24037001]",2013-10-24 00:00:00,3742.0,6.49955556,-72.37613889,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,999999,Limnigráfica,3742.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
2403700148,PUENTE CASIANO - AUT [2403700148],2019-07-22 00:00:00,2607.0,6.5704,-72.4703,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,999999,Limnigráfica,2607.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
2403700149,PUENTE LA RAMADA - AUT [2403700149],2019-07-22 00:00:00,2305.0,6.5607,-72.5012,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,999999,Limnigráfica,2305.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
2403700150,CHISCAS - AUT [],2019-07-21 19:00:00,2300.0,6.55508333,-72.50225,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,2300.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
2403700232,PUENTE SATOBA [2403700232],2022-09-10 00:00:00,2827.0,5.77211111,-72.78825,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,2827.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24037010,PRIMAVERA [24037010],1978-07-15 00:00:00,150.0,6.9125,-73.00222222000001,2014-08-28 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,150.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24037020,COPA LA [24037020],1990-04-15 00:00:00,2700.0,5.57919444,-73.20877777999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,2700.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24037030,EL PALO - AUT [24037030],1955-05-15 00:00:00,2600.0,5.68172222,-73.23113889,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,999999,Limnigráfica,2600.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24037040,GUICAN [24037040],1955-07-15 00:00:00,2827.0,6.45397222,-72.40305556000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,2827.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24037050,CENTRAL TERMOPAIPA  [24037050],1955-01-15 00:00:00,2580.0,5.76666667,-73.13333333,1959-04-15 00:00:00,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS),LM,999999,Limnimétrica,2580.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24037060,TERMOPAIPA  [24037060],1955-01-15 00:00:00,2572.0,5.76666667,-73.13333333,1966-12-15 00:00:00,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS),LM,999999,Limnimétrica,2572.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24037070,MAGUNCIA [24037070],1964-01-15 00:00:00,2534.0,5.741888889999999,-73.19955556000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,2534.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24037080,LA GRUTA  - AUT [24037080],1979-03-15 00:00:00,2500.0,5.56697222,-73.04672222,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,2500.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
24037090,SAN RAFAEL [24037090],1964-01-14 19:00:00,2500.0,5.70838889,-73.24216666999999,2019-02-22 09:15:39,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,2500.0,2,24,2403,Magdalena Cauca,Sogamoso,Río Chicamocha,9748.09450091
